samplewt_003,samplewt_12002,1.0
samplewt_003,samplewt_14030,1.0
samplewt_003,samplewt_18325,1.0
samplewt_003,samplewt_20874,1.0
samplewt_003,samplewt_23359,1.0
samplewt_003,samplewt_23952,1.0
samplewt_003,samplewt_24119,1.0
samplewt_003,samplewt_27155,1.0
samplewt_003,samplewt_30846,1.0
samplewt_003,samplewt_3591,1.0
samplewt_003,samplewt_4379,1.0
samplewt_003,samplewt_4954,1.0
samplewt_003,samplewt_5768,1.0
samplewt_003,samplewt_5829,1.0
samplewt_003,samplewt_5858,1.0
samplewt_003,samplewt_8115,1.0
samplewt_003,samplewt_8660,1.0
samplewt_003,samplewt_8686,1.0
samplewt_007,samplewt_18486,1.0
samplewt_007,samplewt_21757,1.0
samplewt_007,samplewt_31537,1.0
samplewt_007,samplewt_31930,1.0
samplewt_007,samplewt_3309,1.0
samplewt_007,samplewt_5434,1.0
samplewt_007,samplewt_7416,1.0
samplewt_007,samplewt_7476,1.0
samplewt_010,samplewt_10311,1.0
samplewt_010,samplewt_12802,1.0
samplewt_010,samplewt_12839,1.0
samplewt_010,samplewt_13955,1.0
samplewt_010,samplewt_15920,1.0
samplewt_010,samplewt_16814,1.0
samplewt_010,samplewt_18936,1.0
samplewt_010,samplewt_19460,1.0
samplewt_010,samplewt_20096,1.0
samplewt_010,samplewt_20865,1.0
samplewt_010,samplewt_21146,1.0
samplewt_010,samplewt_24366,1.0
samplewt_010,samplewt_24598,1.0
samplewt_010,samplewt_30847,1.0
samplewt_010,samplewt_31027,1.0
samplewt_010,samplewt_32294,1.0
samplewt_010,samplewt_32966,1.0
samplewt_010,samplewt_4349,1.0
samplewt_010,samplewt_8197,1.0
samplewt_010,samplewt_9946,1.0
samplewt_044,samplewt_10215,1.0
samplewt_044,samplewt_11760,1.0
samplewt_044,samplewt_12784,1.0
samplewt_044,samplewt_13152,1.0
samplewt_044,samplewt_21320,1.0
samplewt_044,samplewt_26214,1.0
samplewt_044,samplewt_28575,1.0
samplewt_095,samplewt_11070,1.0
samplewt_095,samplewt_12395,1.0
samplewt_095,samplewt_13055,1.0
samplewt_095,samplewt_13080,1.0
samplewt_095,samplewt_13751,1.0
samplewt_095,samplewt_13955,1.0
samplewt_095,samplewt_14106,1.0
samplewt_095,samplewt_14471,1.0
samplewt_095,samplewt_14762,1.0
samplewt_095,samplewt_15315,1.0
samplewt_095,samplewt_15411,1.0
samplewt_095,samplewt_16782,1.0
samplewt_095,samplewt_18936,1.0
samplewt_095,samplewt_1900,1.0
samplewt_095,samplewt_19554,1.0
samplewt_095,samplewt_20865,1.0
samplewt_095,samplewt_21146,1.0
samplewt_095,samplewt_21529,1.0
samplewt_095,samplewt_21996,1.0
samplewt_095,samplewt_22064,1.0
samplewt_095,samplewt_22082,1.0
samplewt_095,samplewt_24366,1.0
samplewt_095,samplewt_24941,1.0
samplewt_095,samplewt_26682,1.0
samplewt_095,samplewt_27830,1.0
samplewt_095,samplewt_28288,1.0
samplewt_095,samplewt_28434,1.0
samplewt_095,samplewt_2910,1.0
samplewt_095,samplewt_29124,1.0
samplewt_095,samplewt_29864,1.0
samplewt_095,samplewt_30847,1.0
samplewt_095,samplewt_31027,1.0
samplewt_095,samplewt_3430,1.0
samplewt_095,samplewt_4349,1.0
samplewt_095,samplewt_5443,1.0
samplewt_095,samplewt_5537,1.0
samplewt_095,samplewt_6267,1.0
samplewt_095,samplewt_7200,1.0
samplewt_095,samplewt_8024,1.0
samplewt_095,samplewt_8197,1.0
samplewt_095,samplewt_8600,1.0
samplewt_095,samplewt_9232,1.0
samplewt_097,samplewt_13215,1.0
samplewt_097,samplewt_16482,1.0
samplewt_097,samplewt_2132,1.0
samplewt_097,samplewt_27990,1.0
samplewt_097,samplewt_29376,1.0
samplewt_097,samplewt_33096,1.0
samplewt_097,samplewt_5412,1.0
samplewt_097,samplewt_9409,1.0
samplewt_1001,samplewt_15400,1.0
samplewt_1001,samplewt_18855,1.0
samplewt_1001,samplewt_22713,1.0
samplewt_1001,samplewt_23084,1.0
samplewt_1001,samplewt_29494,1.0
samplewt_1001,samplewt_32868,1.0
samplewt_1001,samplewt_9206,1.0
samplewt_1002,samplewt_17093,1.0
samplewt_1002,samplewt_1784,1.0
samplewt_1002,samplewt_19751,1.0
samplewt_1002,samplewt_20203,1.0
samplewt_1002,samplewt_20440,1.0
samplewt_1002,samplewt_22261,1.0
samplewt_1002,samplewt_25690,1.0
samplewt_1002,samplewt_29466,1.0
samplewt_1002,samplewt_29507,1.0
samplewt_1002,samplewt_29954,1.0
samplewt_1002,samplewt_3313,1.0
samplewt_1002,samplewt_7522,1.0
samplewt_1002,samplewt_8637,1.0
samplewt_1003,samplewt_2544,1.0
samplewt_1003,samplewt_27696,1.0
samplewt_10073,samplewt_13628,1.0
samplewt_10073,samplewt_1429,1.0
samplewt_10073,samplewt_16687,1.0
samplewt_10073,samplewt_16778,1.0
samplewt_10073,samplewt_18661,1.0
samplewt_10073,samplewt_24364,1.0
samplewt_10073,samplewt_26888,1.0
samplewt_10073,samplewt_29329,1.0
samplewt_10073,samplewt_31538,1.0
samplewt_10073,samplewt_9604,1.0
samplewt_10096,samplewt_22501,1.0
samplewt_10096,samplewt_23996,1.0
samplewt_10096,samplewt_30454,1.0
samplewt_10096,samplewt_31932,1.0
samplewt_10096,samplewt_5711,1.0
samplewt_10136,samplewt_18486,1.0
samplewt_10136,samplewt_21757,1.0
samplewt_10136,samplewt_31537,1.0
samplewt_10136,samplewt_31930,1.0
samplewt_10136,samplewt_3309,1.0
samplewt_10136,samplewt_5434,1.0
samplewt_10136,samplewt_7416,1.0
samplewt_10136,samplewt_7476,1.0
samplewt_10146,samplewt_10668,1.0
samplewt_10146,samplewt_10820,1.0
samplewt_10146,samplewt_12053,1.0
samplewt_10146,samplewt_12135,1.0
samplewt_10146,samplewt_12242,1.0
samplewt_10146,samplewt_12291,1.0
samplewt_10146,samplewt_12358,1.0
samplewt_10146,samplewt_13055,1.0
samplewt_10146,samplewt_13629,1.0
samplewt_10146,samplewt_13751,1.0
samplewt_10146,samplewt_14106,1.0
samplewt_10146,samplewt_14159,1.0
samplewt_10146,samplewt_14609,1.0
samplewt_10146,samplewt_14632,1.0
samplewt_10146,samplewt_15315,1.0
samplewt_10146,samplewt_15327,1.0
samplewt_10146,samplewt_15399,1.0
samplewt_10146,samplewt_15649,1.0
samplewt_10146,samplewt_15662,1.0
samplewt_10146,samplewt_16782,1.0
samplewt_10146,samplewt_180,1.0
samplewt_10146,samplewt_18131,1.0
samplewt_10146,samplewt_1868,1.0
samplewt_10146,samplewt_1900,1.0
samplewt_10146,samplewt_19194,1.0
samplewt_10146,samplewt_19197,1.0
samplewt_10146,samplewt_19229,1.0
samplewt_10146,samplewt_20234,1.0
samplewt_10146,samplewt_20594,1.0
samplewt_10146,samplewt_20595,1.0
samplewt_10146,samplewt_21165,1.0
samplewt_10146,samplewt_21529,1.0
samplewt_10146,samplewt_22064,1.0
samplewt_10146,samplewt_23193,1.0
samplewt_10146,samplewt_234,1.0
samplewt_10146,samplewt_23456,1.0
samplewt_10146,samplewt_2369,1.0
samplewt_10146,samplewt_23731,1.0
samplewt_10146,samplewt_2381,1.0
samplewt_10146,samplewt_24124,1.0
samplewt_10146,samplewt_24125,1.0
samplewt_10146,samplewt_24630,1.0
samplewt_10146,samplewt_2492,1.0
samplewt_10146,samplewt_25096,1.0
