samplewt_067,samplewt_10851,1.0
samplewt_067,samplewt_14957,1.0
samplewt_067,samplewt_15497,1.0
samplewt_067,samplewt_15552,1.0
samplewt_067,samplewt_25079,1.0
samplewt_067,samplewt_26623,1.0
samplewt_067,samplewt_27023,1.0
samplewt_067,samplewt_28971,1.0
samplewt_067,samplewt_302,1.0
samplewt_067,samplewt_31438,1.0
samplewt_067,samplewt_4229,1.0
samplewt_067,samplewt_7845,1.0
samplewt_072,samplewt_12841,1.0
samplewt_072,samplewt_15861,1.0
samplewt_072,samplewt_19526,1.0
samplewt_072,samplewt_22001,1.0
samplewt_072,samplewt_23327,1.0
samplewt_072,samplewt_23784,1.0
samplewt_072,samplewt_29929,1.0
samplewt_072,samplewt_3585,1.0
samplewt_072,samplewt_5322,1.0
samplewt_072,samplewt_5536,1.0
samplewt_072,samplewt_7156,1.0
samplewt_072,samplewt_8356,1.0
samplewt_10230,samplewt_12851,1.0
samplewt_10230,samplewt_13585,1.0
samplewt_10230,samplewt_14180,1.0
samplewt_10230,samplewt_14304,1.0
samplewt_10230,samplewt_1478,1.0
samplewt_10230,samplewt_14883,1.0
samplewt_10230,samplewt_16260,1.0
samplewt_10230,samplewt_16744,1.0
samplewt_10230,samplewt_17388,1.0
samplewt_10230,samplewt_19576,1.0
samplewt_10230,samplewt_19699,1.0
samplewt_10230,samplewt_20783,1.0
samplewt_10230,samplewt_21142,1.0
samplewt_10230,samplewt_21349,1.0
samplewt_10230,samplewt_23214,1.0
samplewt_10230,samplewt_23221,1.0
samplewt_10230,samplewt_24285,1.0
samplewt_10230,samplewt_25156,1.0
samplewt_10230,samplewt_25704,1.0
samplewt_10230,samplewt_25744,1.0
samplewt_10230,samplewt_25797,1.0
samplewt_10230,samplewt_27124,1.0
samplewt_10230,samplewt_27354,1.0
samplewt_10230,samplewt_27648,1.0
samplewt_10230,samplewt_28878,1.0
samplewt_10230,samplewt_28918,1.0
samplewt_10230,samplewt_2906,1.0
samplewt_10230,samplewt_29377,1.0
samplewt_10230,samplewt_30729,1.0
samplewt_10230,samplewt_31152,1.0
samplewt_10230,samplewt_31379,1.0
samplewt_10230,samplewt_32980,1.0
samplewt_10230,samplewt_3428,1.0
samplewt_10230,samplewt_447,1.0
samplewt_10230,samplewt_4766,1.0
samplewt_10230,samplewt_5770,1.0
samplewt_10230,samplewt_5830,1.0
samplewt_10230,samplewt_6671,1.0
samplewt_10230,samplewt_6763,1.0
samplewt_10230,samplewt_7324,1.0
samplewt_10230,samplewt_9344,1.0
samplewt_10302,samplewt_18486,1.0
samplewt_10302,samplewt_21757,1.0
samplewt_10302,samplewt_31537,1.0
samplewt_10302,samplewt_31930,1.0
samplewt_10302,samplewt_3309,1.0
samplewt_10302,samplewt_5434,1.0
samplewt_10302,samplewt_7416,1.0
samplewt_10302,samplewt_7476,1.0
samplewt_10316,samplewt_10438,1.0
samplewt_10316,samplewt_11264,1.0
samplewt_10316,samplewt_13955,1.0
samplewt_10316,samplewt_16768,1.0
samplewt_10316,samplewt_20559,1.0
samplewt_10316,samplewt_21146,1.0
samplewt_10316,samplewt_22680,1.0
samplewt_10316,samplewt_24366,1.0
samplewt_10316,samplewt_27154,1.0
samplewt_10316,samplewt_28714,1.0
samplewt_10316,samplewt_30847,1.0
samplewt_10316,samplewt_31027,1.0
samplewt_10316,samplewt_31685,1.0
samplewt_10316,samplewt_4139,1.0
samplewt_10316,samplewt_4349,1.0
samplewt_10316,samplewt_4803,1.0
samplewt_10316,samplewt_6593,1.0
samplewt_10316,samplewt_6856,1.0
samplewt_10316,samplewt_7570,1.0
samplewt_10316,samplewt_8197,1.0
samplewt_10316,samplewt_8535,1.0
samplewt_10316,samplewt_9231,1.0
samplewt_10408,samplewt_18486,1.0
samplewt_10408,samplewt_21757,1.0
samplewt_10408,samplewt_31537,1.0
samplewt_10408,samplewt_31930,1.0
samplewt_10408,samplewt_3309,1.0
samplewt_10408,samplewt_5434,1.0
samplewt_10408,samplewt_7416,1.0
samplewt_10408,samplewt_7476,1.0
samplewt_10624,samplewt_20096,1.0
samplewt_10624,samplewt_9946,1.0
samplewt_10680,samplewt_12093,1.0
samplewt_10680,samplewt_12300,1.0
samplewt_10680,samplewt_1514,1.0
samplewt_10680,samplewt_18900,1.0
samplewt_10680,samplewt_20521,1.0
samplewt_10680,samplewt_21005,1.0
samplewt_10680,samplewt_21338,1.0
samplewt_10680,samplewt_29024,1.0
samplewt_10680,samplewt_5109,1.0
samplewt_10680,samplewt_6213,1.0
samplewt_10680,samplewt_6832,1.0
samplewt_10680,samplewt_9228,1.0
samplewt_10680,samplewt_9435,1.0
samplewt_11160,samplewt_11760,1.0
samplewt_11160,samplewt_12784,1.0
samplewt_11160,samplewt_13152,1.0
samplewt_11160,samplewt_21320,1.0
samplewt_11160,samplewt_26214,1.0
samplewt_11160,samplewt_28575,1.0
samplewt_11257,samplewt_13144,1.0
samplewt_11257,samplewt_2231,1.0
samplewt_11257,samplewt_23783,1.0
samplewt_11257,samplewt_25592,1.0
samplewt_11257,samplewt_28914,1.0
samplewt_11257,samplewt_30399,1.0
samplewt_11257,samplewt_30933,1.0
samplewt_11257,samplewt_31405,1.0
samplewt_11257,samplewt_31536,1.0
samplewt_11257,samplewt_9570,1.0
samplewt_11526,samplewt_16577,1.0
samplewt_11526,samplewt_1769,1.0
samplewt_11526,samplewt_20303,1.0
samplewt_11526,samplewt_25593,1.0
samplewt_11526,samplewt_26021,1.0
samplewt_11526,samplewt_28547,1.0
samplewt_11526,samplewt_715,1.0
samplewt_1155,samplewt_11822,1.0
samplewt_1155,samplewt_12841,1.0
samplewt_1155,samplewt_14055,1.0
samplewt_1155,samplewt_20220,1.0
samplewt_1155,samplewt_20594,1.0
samplewt_1155,samplewt_22001,1.0
samplewt_1155,samplewt_23456,1.0
samplewt_1155,samplewt_26923,1.0
samplewt_1155,samplewt_30180,1.0
samplewt_1155,samplewt_4009,1.0
samplewt_1155,samplewt_4029,1.0
samplewt_11560,samplewt_12920,1.0
samplewt_11560,samplewt_14217,1.0
samplewt_11560,samplewt_17963,1.0
samplewt_11560,samplewt_2215,1.0
samplewt_11560,samplewt_27789,1.0
samplewt_11560,samplewt_6391,1.0
samplewt_11560,samplewt_8631,1.0
samplewt_1198,samplewt_32744,1.0
samplewt_1198,samplewt_4906,1.0
samplewt_1209,samplewt_12851,1.0
samplewt_1209,samplewt_13497,1.0
samplewt_1209,samplewt_13715,1.0
samplewt_1209,samplewt_13772,1.0
samplewt_1209,samplewt_14180,1.0
samplewt_1209,samplewt_14680,1.0
samplewt_1209,samplewt_16260,1.0
